NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_83	OR4C6	na	12502	0.020497381687164307	0.04212502	No	
row_84	OR52B4	na	12556	0.020272469148039818	0.042317487	No	
row_85	OR12D2	na	12559	0.02025969885289669	0.043438476	No	
row_86	OR2G2	na	12641	0.019971579313278198	0.043103576	No	
row_87	OR51B4	na	12643	0.019970867782831192	0.04422628	No	
row_88	OR2H1	na	12678	0.019859645515680313	0.044741355	No	
row_89	OR2J3	na	12830	0.01932576671242714	0.04309412	No	
row_90	OR2K2	na	13141	0.018047699704766273	0.0384768	No	
row_91	OR5AC2	na	13347	0.017308060079813004	0.035730384	No	
row_92	OR13D1	na	13509	0.016708780080080032	0.033751436	No	
row_93	OR5I1	na	13858	0.015452832914888859	0.028293487	No	
row_94	OR51B2	na	14040	0.014804448932409286	0.025841335	No	
row_95	OR9G4	na	14120	0.014506070874631405	0.025230635	No	
row_96	OR14C36	na	14557	0.012825262732803822	0.018019164	No	
row_97	OR5J2	na	14584	0.012741820886731148	0.018273365	No	
row_98	CALML5	na	14712	0.01232401467859745	0.016663415	No	
row_99	OR6C2	na	14808	0.01201912946999073	0.015619109	No	
row_100	OR4S1	na	14999	0.011392209678888321	0.012808031	No	
row_101	OR10V1	na	15031	0.011304439045488834	0.012889011	No	
row_102	OR51T1	na	15312	0.010365263558924198	0.008379412	No	
row_103	OR4A47	na	15476	0.009812510572373867	0.005970042	No	
row_104	OR10S1	na	15482	0.009785667061805725	0.0064379903	No	
row_105	OR1B1	na	15791	0.008821219205856323	0.0013300049	No	
row_106	PRKACB	na	15984	0.00823516771197319	-0.0016978746	No	
row_107	OR2C3	na	16149	0.007672961801290512	-0.0042476966	No	
row_108	OR1A1	na	16803	0.005664409603923559	-0.01582213	No	
row_109	GUCA1A	na	17108	0.004778391215950251	-0.021088198	No	
row_110	OR6K2	na	17425	0.0038741151802241802	-0.026624573	No	
row_111	OR5T1	na	17711	0.0030948312487453222	-0.031640634	No	
row_112	OR6N2	na	17735	0.003041002666577697	-0.031885974	No	
row_113	OR13C8	na	17750	0.002999942284077406	-0.031969678	No	
row_114	OR8U1	na	18092	0.0021204273216426373	-0.038061757	No	
row_115	OR5F1	na	18157	0.0019367389613762498	-0.03911723	No	
row_116	OR10A7	na	18171	0.0018887167098000646	-0.039246194	No	
row_117	OR4F6	na	18216	0.001774375676177442	-0.03994653	No	
row_118	OR10G8	na	18443	0.0012360158143565059	-0.043993767	No	
row_119	OR6C65	na	18475	0.0011664076009765267	-0.04449197	No	
row_120	OR2T27	na	18551	9.847963228821754E-4	-0.04580225	No	
row_121	OR10H4	na	18579	9.117202716879547E-4	-0.04624212	No	
row_122	OR1A2	na	18738	5.23167836945504E-4	-0.049091082	No	
row_123	OR6C74	na	18824	3.032622335013002E-4	-0.050622508	No	
row_124	OR4A15	na	18828	2.9551511397585273E-4	-0.050660286	No	
row_125	OR2F2	na	18939	1.2521603593995678E-6	-0.052664477	No	
row_126	OR5H6	na	18971	0.0	-0.053229317	No	
row_127	OR4C46	na	19146	0.0	-0.056399696	No	
row_128	OR52R1	na	19159	0.0	-0.056618344	No	
row_129	OR5L1	na	19250	0.0	-0.058258194	No	
row_130	OR4C16	na	19271	0.0	-0.058622606	No	
row_131	OR8J3	na	19347	0.0	-0.05998915	No	
row_132	OR51F1	na	19425	0.0	-0.061392136	No	
row_133	OR4P4	na	19462	0.0	-0.062048078	No	
row_134	OR10R2	na	19511	0.0	-0.062922664	No	
row_135	OR8K1	na	19545	0.0	-0.06352394	No	
row_136	OR2L8	na	19706	0.0	-0.06643923	No	
row_137	OR10X1	na	19762	0.0	-0.06744137	No	
row_138	OR4F3	na	20046	0.0	-0.072597794	No	
row_139	OR5D13	na	20047	0.0	-0.072597794	No	
row_140	OR8B4	na	20089	0.0	-0.073344834	No	
row_141	OR8K5	na	20171	0.0	-0.074820705	No	
row_142	OR5M10	na	20312	0.0	-0.07737158	No	
row_143	OR4X1	na	20322	0.0	-0.07753557	No	
row_144	OR51V1	na	20491	0.0	-0.080596626	No	
row_145	OR1S1	na	20507	0.0	-0.080869935	No	
row_146	OR8K3	na	20673	0.0	-0.08387633	No	
row_147	CNGA3	na	20928	-3.3334788167849183E-4	-0.088485315	No	
row_148	OR10K1	na	20933	-3.477190912235528E-4	-0.08853833	No	
row_149	OR4C11	na	20958	-3.9251730777323246E-4	-0.0889532	No	
row_150	OR6Q1	na	21006	-5.004226695746183E-4	-0.08978098	No	
row_151	OR4N4	na	21037	-5.564377061091363E-4	-0.09029581	No	
row_152	OR8J1	na	21038	-5.56910177692771E-4	-0.09026399	No	
row_153	OR4M2	na	21091	-6.621020147576928E-4	-0.091173634	No	
row_154	OR10Z1	na	21115	-7.235350203700364E-4	-0.09155137	No	
row_155	OR5AR1	na	21146	-7.892881403677166E-4	-0.0920529	No	
row_156	OR5D14	na	21181	-8.56783299241215E-4	-0.09262345	No	
row_157	OR8H3	na	21336	-0.001166192814707756	-0.0953628	No	
row_158	OR5M9	na	21340	-0.0011695028515532613	-0.095350645	No	
row_159	OR51A2	na	21511	-0.0015320340171456337	-0.09836062	No	
row_160	OR4C15	na	21702	-0.0019888055976480246	-0.10170891	No	
row_161	OR10P1	na	21703	-0.0019913995638489723	-0.10159514	No	
row_162	OR8H2	na	21730	-0.0020516710355877876	-0.101951666	No	
row_163	OR5L2	na	21739	-0.002073699841275811	-0.10197896	No	
row_164	OR8G5	na	21813	-0.0023133147042244673	-0.1031769	No	
row_165	OR51E2	na	21947	-0.002647681627422571	-0.105448976	No	
row_166	OR4S2	na	22314	-0.003565138904377818	-0.11191404	No	
row_167	OR2Y1	na	22316	-0.0035697282291948795	-0.11172832	No	
row_168	OR5AS1	na	22373	-0.0036985769402235746	-0.11253738	No	
row_169	GNAL	na	22547	-0.0042289793491363525	-0.11544793	No	
row_170	OR13J1	na	22803	-0.004915239289402962	-0.119813375	No	
row_171	PRKACG	na	22835	-0.005000471603125334	-0.12009254	No	
